,PC1,PC2,Westernization
p8816_mo8,-7.031497658435118,-6.7907792666037645,Occidental
p8816_mo9,-6.972196956535729,-3.3404771907345223,Occidental
p8816_mo4,1.6860777962670994,0.32363671367467894,Occidental
p8816_mo5,0.03904050753495447,-1.3569395273259595,Occidental
p8816_mo6,-4.75351963745174,-6.930209266491507,Occidental
p8816_mo7,-2.13914354864996,-3.3540530619726434,Occidental
p8816_mo11,-8.158108245029673,-3.330427243597353,Occidental
p8816_mo12,-5.753231803183057,-7.832941578751636,Occidental
p8816_mo2,4.533825363915964,1.8707196607905257,Occidental
p8816_mo3,2.5593915702790833,0.5337401527540662,Occidental
p8585_mo9,-4.652929217109579,-2.1524435105058837,Occidental
p8585_mo8,10.444927851972949,7.698124388628559,Occidental
p8585_mo4,19.026623388867314,9.164545149448353,Occidental
p8585_mo3,14.359894609100461,11.553756826400821,Occidental
p8585_mo7,12.10766032954579,4.186057903132598,Occidental
p8585_mo6,13.927598728456768,0.8490501991422885,Occidental
p8582_mo9,-8.020596928678643,-15.410886301425109,Occidental
p8582_mo8,-0.8507024848764253,-18.887283407684993,Occidental
p8585_mo2,19.47982748989773,8.261076480692152,Occidental
p8585_mo1,26.09402125685289,11.210853329621202,Occidental
p8855_mo3,30.62135050199255,13.068226355528026,Occidental
p8855_mo12,29.30517073741266,7.705820308199224,Occidental
p8855_mo11,30.03192299226127,3.104197773368171,Occidental
p8855_mo10,28.992117918492845,4.416537229419717,Occidental
p8855_mo9,30.847923921900044,2.3041938666187756,Occidental
p8855_mo8,28.918736418991124,0.46431402530645993,Occidental
p8855_mo4,32.6900384662579,6.482631174908807,Occidental
p8808_mo5,17.702309890664022,-0.5072727692289201,Occidental
p8582_mo11,-1.733383764024465,-16.15402289914794,Occidental
p8582_mo10,-4.06408336222254,-17.54982524997162,Occidental
p8582_mo1,-2.4985338477299806,-12.887394774764918,Occidental
p8775_mo11,-10.95677940547315,-3.2727621540218683,Occidental
p8775_mo10,-2.187491335391533,5.638335649565616,Occidental
p8748_mo6,-5.041518919182579,-3.6487004975500197,Occidental
p8748_mo5,-2.018220186814556,-6.461103473437217,Occidental
p8748_mo4,-1.8995914361981754,-13.259698822805781,Occidental
p8748_mo12,-5.9814607944465585,-10.273401481214805,Occidental
p8775_mo1,8.380480143943778,-3.8209868014801307,Occidental
p8748_mo9,-6.402767306265893,-8.14280428497241,Occidental
p8748_mo8,-5.300333684420261,-8.72710245145954,Occidental
p8748_mo7,-5.9344693173431935,-12.77181522732294,Occidental
p8748_mo10,-5.4336791595862906,-5.1217260234718305,Occidental
p8748_mo11,-8.555741343196303,-8.882729019728913,Occidental
p9216_mo1,5.19278241845366,-16.43906231690461,Occidental
p9216_mo4,13.643870619497514,-20.90623674554938,Occidental
p9216_mo5,15.427040440191002,-18.95667206410081,Occidental
p9216_mo6,13.647257436816354,-20.71721651486212,Occidental
p9216_mo7,12.923220670682849,-19.658686475316756,Occidental
p9216_mo8,13.573088893390633,-20.916955273813556,Occidental
p8649_mo5,20.96793468247436,20.870036414301392,Occidental
p8649_mo4,7.573692563391861,3.912734782579451,Occidental
p8649_mo7,7.513171551405496,-1.3934433033434823,Occidental
p8649_mo6,7.14599124885941,1.7393951579054647,Occidental
p8649_mo9,0.4995077985075813,-7.20677139985477,Occidental
p8649_mo8,16.47068293494596,-5.3697145293068855,Occidental
p8582_mo4,-1.8025060005439748,-8.737711586711526,Occidental
p8582_mo3,-2.145425621959415,-14.930623780498298,Occidental
p8582_mo2,-4.182450324358097,-11.06311302997036,Occidental
p8582_mo12,-2.014277557892026,-15.557575298391626,Occidental
CON-001,-10.92457839006181,-4.659597652193258,Occidental
CON-002,-2.7205774183730593,-6.198274122716541,Occidental
CON-003,1.165866693326718,14.007888426435972,Occidental
CON-004,11.384093206003744,-0.9045733502314706,Occidental
CON-005,-12.152028543784155,1.4837936720388845,Occidental
CON-006,10.147363621887422,-8.857961415133552,Occidental
CON-007,18.171319105993238,-8.209822155968396,Occidental
CON-008,20.393931325853966,4.133967126228529,Occidental
CON-009,13.891784759142215,9.044812265140141,Occidental
CON-010,9.955992843911833,3.74414956894587,Occidental
CON-011,-2.203814965775601,6.6634720261836335,Occidental
CON-012,19.94713179299655,14.768875921172217,Occidental
CON-013,15.432609963272128,12.391315111290943,Occidental
CON-014,-7.2905395415631595,8.472951243426891,Occidental
CON-015,8.275576551933845,14.077101698589614,Occidental
CON-016,18.826354030083486,6.555214735411433,Occidental
CON-017,9.22390128662341,0.8090738245666165,Occidental
CON-018,2.9214805966019357,-2.552774761238834,Occidental
CON-019,21.806232085436513,-4.828890613595882,Occidental
CON-020,-11.38920874530077,4.837093291241122,Occidental
CON-021,6.4782117871542475,-4.40873756854118,Occidental
CON-022,-0.499276568680461,4.844260997977306,Occidental
CON-023,18.264632978640684,-6.120091666444627,Occidental
CON-026,-9.5937603017965,-1.76590983525712,Occidental
CON-027,-2.4243220189970334,20.624833794628035,Occidental
CON-028,-1.9062452187879693,14.552042590854708,Occidental
CON-029,12.934888122075371,10.312200023061473,Occidental
CON-031,5.285406685806968,12.359940262490317,Occidental
CON-032,-13.461845392863452,-9.63665566377409,Occidental
CON-033,-14.391944573243332,-7.801124029878255,Occidental
CON-034,-8.178151265695277,-2.05973964165869,Occidental
CON-035,5.485117339179234,4.832604152189771,Occidental
CON-036,5.038014524981536,-4.385274358592022,Occidental
CON-037,-7.079629587581184,9.739300444906105,Occidental
CON-038,-2.816040572834659,8.115297429863364,Occidental
CON-039,23.83521331900286,-0.8231310411147987,Occidental
CON-040,-2.95504299121173,0.7003235692122125,Occidental
CON-041,-0.2476256590145951,-7.941332310976098,Occidental
CON-042,-1.0376392318473773,-2.019508004839788,Occidental
CON-043,-4.4062273839402195,-2.009819751587691,Occidental
CON-044,-4.2207339716934555,6.381619702761888,Occidental
CON-045,27.119849806516655,-11.70634093590295,Occidental
CON-047,-7.487723999624638,-5.513744170285418,Occidental
CON-048,19.194576992058536,-3.5495188404589664,Occidental
CON-049,15.445548297050149,2.147285721272774,Occidental
CON-050,26.458750525866428,2.3533225892885055,Occidental
CON-051,26.807523765496462,7.513845526802793,Occidental
CON-052,-0.7366645691590392,-2.379732641713159,Occidental
CON-053,-2.378413619802769,-8.44498225758409,Occidental
CON-054,-4.065347332042149,-4.001134047769409,Occidental
CON-055,29.335314034689993,-9.606668676838499,Occidental
CON-056,-5.056687073558226,-6.731073737108788,Occidental
CON-057,1.163661335853055,-1.0890304039332337,Occidental
CON-058,-1.3717255256425958,-9.335531503567925,Occidental
CON-059,-4.676129440471762,7.2909717333581,Occidental
CON-060,30.90187089569515,11.839308716201085,Occidental
CON-061,-2.2743657807084805,22.16045787476908,Occidental
CON-062,2.0745438153313014,15.943438614605522,Occidental
CON-063,-5.167044420931251,6.9195023654400085,Occidental
CON-064,10.197715889337722,-0.13390080714368668,Occidental
CON-065,21.62470394581457,3.7189138416209224,Occidental
CON-066,-8.761275830882823,9.696037200850492,Occidental
CON-067,13.997997235396898,-13.070349656239813,Occidental
CON-068,3.4635064339407347,4.989877447955763,Occidental
CON-069,17.821321321276635,11.748505743215189,Occidental
CON-070,-8.702935665990921,-0.944352863032341,Occidental
CON-071,-4.919470194123706,1.276776250242345,Occidental
CON-072,-3.6594453197400387,10.112377876058193,Occidental
CON-073,-10.34972202992519,1.3202472197061557,Occidental
CON-074,15.488412555320597,3.8193738870735063,Occidental
CON-075,5.634160589779304,-1.572710774846458,Occidental
CON-076,-7.7568375965347975,8.527196276835813,Occidental
CON-077,13.19660885407291,9.853139604955043,Occidental
CON-078,-5.576344853963905,-5.10510429542876,Occidental
CON-079,20.13494784920554,12.052702180857388,Occidental
CON-080,7.7151573210818185,-3.865615273789486,Occidental
CON-081,-7.9985039563106355,-6.594678783109967,Occidental
CON-082,-3.8700121745011984,4.997716220541134,Occidental
CON-083,-1.1026736180404733,-0.3577329242531233,Occidental
CON-085,-4.101743714851496,-1.1952162967228608,Occidental
CON-087,4.581840016327921,12.918912357658972,Occidental
CON-088,25.498868829868993,-6.390896476873354,Occidental
CON-089,-1.607767217807389,-2.328220149454409,Occidental
CON-090,10.047226769301055,8.115537398074764,Occidental
CON-091,10.081718914583746,-7.044937415102152,Occidental
CON-093,-0.7150151334926331,11.823311471672902,Occidental
CON-095,0.8580719683786278,3.2671291874788575,Occidental
CON-096,16.215727306504572,-0.6352270361216759,Occidental
CON-097,6.932867348672222,-10.511409792805662,Occidental
CON-098,-6.651353596342389,-12.040612953730815,Occidental
CON-099,-10.91388647090281,-3.1018134660647556,Occidental
CON-101,-8.260354359999688,5.323412672189536,Occidental
CON-104,10.4493179767687,19.13853136175577,Occidental
CON-105,-0.6590569628889398,9.4880996348973,Occidental
CON-106,7.6506479802120015,9.386048984382386,Occidental
CON-107,-7.234013437357728,15.332782862872673,Occidental
NLF001,-2.346889709409732,-3.8883305994945383,Occidental
NLF002,10.59668679076617,-2.22749163629618,Occidental
NLF005,-7.610974969042161,4.215710958897668,Occidental
NLF006,-12.498984905189307,1.086279024263125,Occidental
NLF007,-14.77624038824387,-0.7226367462897487,Occidental
NLF008,17.50257690856652,-6.36261944309125,Occidental
NLF009,-7.73566536952362,-4.5807016422905145,Occidental
NLF010,11.348345826625499,-4.187685128664339,Occidental
NLF011,-5.813443487221205,-2.851508604014131,Occidental
NLF012,-6.871636734927296,-9.379299110216387,Occidental
NLF013,-9.524051628777844,1.6072116701933412,Occidental
NLF014,26.773517449845844,0.4937579093519062,Occidental
NLF015,12.171444432271299,-5.410774756464783,Occidental
NLM001,-10.847667675226791,3.1728323254220476,Occidental
NLM002,19.64688541876341,11.252015287673512,Occidental
NLM003,18.689417731665742,-9.847234435057448,Occidental
NLM004,-10.753419617456352,16.991774905633697,Occidental
NLM005,10.55798601854856,-6.654030158648021,Occidental
NLM006,6.361396100478155,2.1488225323923418,Occidental
NLM007,20.740133403004045,1.5296369492981823,Occidental
NLM008,0.16334703988869137,2.2888588103014973,Occidental
NLM009,-1.7956179494019686,13.202373097795611,Occidental
NLM010,10.27043376802615,-4.993046418424249,Occidental
NLM015,0.23012767714182125,2.705190859880054,Occidental
NLM016,0.9130047601881479,15.266655829296575,Occidental
NLM017,21.38508439444842,-8.736552671920816,Occidental
NLM021,-11.230073136731491,-6.851153163363075,Occidental
NLM022,-7.951441727244095,0.3838469660970665,Occidental
NLM023,22.747292804513247,-7.543999821813098,Occidental
NLM024,11.820808844785109,4.689576052648892,Occidental
NLM025,-14.687962555461677,14.097627224412596,Occidental
NLM026,-14.694864582385232,-2.4561121589638075,Occidental
NLM027,28.099490065275088,19.225819843604683,Occidental
NLM028,10.755787645867962,-4.643023427187122,Occidental
NLM029,-4.811488775433519,-5.41411807184632,Occidental
NLM031,-2.755778569628836,-1.5877294547599812,Occidental
NLM032,-4.520475520378634,4.343602633793352,Occidental
NOF001,-7.584440426548685,1.328648556213209,Occidental
NOF002,15.918210207288745,0.7941383499853103,Occidental
NOF004,-8.811251682295417,-2.0535794431895082,Occidental
NOF005,3.296735299750914,-5.913735462559107,Occidental
NOF006,11.227163628525938,-3.970522394259281,Occidental
NOF007,13.91414664802522,-8.577170962988031,Occidental
NOF008,-1.6704453180599632,-15.690557768851605,Occidental
NOF009,20.17938886662,-6.71560821713187,Occidental
NOF010,9.112829824560716,-3.5182494116439154,Occidental
NOF011,0.47410308168526427,-2.8601267854210404,Occidental
NOF012,2.559295027816545,-13.774502994499763,Occidental
NOF013,7.626392727909868,-4.0984564262319685,Occidental
NOF014,-12.15676052455678,-9.835927997754148,Occidental
NOM001,-0.08864128303155283,11.352791460882795,Occidental
NOM004,27.337359675319853,6.719981207163959,Occidental
NOM005,0.1945761230144516,4.592156286556307,Occidental
NOM008,15.766602872073893,-8.452526662277819,Occidental
NOM009,-6.816911638991325,13.700867006887556,Occidental
NOM010,-3.0272914320285533,-8.83959162442195,Occidental
NOM012,-9.541321761494721,-2.212061651133461,Occidental
NOM013,-4.447129028634748,-9.578198359164979,Occidental
NOM014,11.472214488920784,-7.21629822653185,Occidental
NOM015,3.4870276890223275,-10.261442831438444,Occidental
NOM016,-7.2275082320967705,-2.054271025429057,Occidental
NOM017,-3.9947203858542935,4.511553996909652,Occidental
NOM018,5.873441937464126,11.419468913249599,Occidental
NOM019,-10.938462897043227,-4.190665435140519,Occidental
NOM020,0.6179277347255621,2.9955520151268975,Occidental
NOM022,5.980424141321986,6.73154183167102,Occidental
NOM023,20.336806688814505,0.3134034388001039,Occidental
NOM025,8.013738920944151,2.6772958492434826,Occidental
NOM026,15.31483063141965,13.00832483924815,Occidental
NOM027,26.33584723593532,6.526248297549834,Occidental
NOM028,26.43682831683966,-9.442839326345482,Occidental
DLF001,27.08884775734296,-2.9913306896731493,Occidental
DLF002,4.0128071428863,-7.871452215179359,Occidental
DLF003,-14.684144536847981,3.2305216889013204,Occidental
DLF004,-0.555556477764517,1.1626232645219252,Occidental
DLF005,-7.851597870875594,2.5529153239428024,Occidental
DLF007,24.134933397001042,8.012753446569963,Occidental
DLF008,29.75802545755163,3.1067391594973865,Occidental
DLF009,12.018810557823885,-7.4160477426195,Occidental
DLF010,-7.432880004638584,7.012464631205146,Occidental
DLF012,25.167881134265038,13.43899447460228,Occidental
DLF013,5.4948619086377315,-11.569968746350721,Occidental
DLF014,13.845788197768337,7.847030192654712,Occidental
DLM001,-5.448266578286809,-7.466660874642305,Occidental
DLM002,-8.06122092952791,3.005185549097965,Occidental
DLM003,19.181004286542404,-2.495592330679794,Occidental
DLM004,9.311621824429322,-3.6143246262782016,Occidental
DLM005,-2.9389605261845038,0.8944576741358192,Occidental
DLM006,1.2624928124510824,2.4059475402363235,Occidental
DLM007,5.600619401942744,-14.383905687840087,Occidental
DLM008,-5.583804907445632,-1.0216288804919165,Occidental
DLM009,21.803957641672767,7.865586268658008,Occidental
DLM010,4.913222859486916,5.294541804316172,Occidental
DLM011,-0.8702578002198091,-6.1616465969655705,Occidental
DLM012,25.980693567654022,7.808321316975098,Occidental
DLM013,10.642026559349022,-5.279606781564923,Occidental
DLM014,-11.813695274660432,-7.975838572085521,Occidental
DLM015,12.152872476344859,-7.701715386504685,Occidental
DLM017,-1.0887728154297456,0.3547169027413224,Occidental
DLM018,-15.070873488078913,3.2740439240907437,Occidental
DLM019,-14.801376289680213,0.7865727596858534,Occidental
DLM020,17.082574009049655,2.0668131059161174,Occidental
DLM021,1.150033588911306,-8.147849238271512,Occidental
DLM022,-11.611209703533785,-10.640225255311435,Occidental
DLM023,16.23186472262271,-11.727423292762644,Occidental
DLM024,28.37348178243617,5.399067307322607,Occidental
DLM028,-4.255820195631982,-5.245007958618712,Occidental
DOF002,-10.642018193421144,-2.7194499373768766,Occidental
DOF003,3.267701931468678,-7.313240523145782,Occidental
DOF004,7.448038335870356,-4.9960302104644265,Occidental
DOF006,22.474237569234077,-4.832874174970434,Occidental
DOF008,10.139176733694224,9.250701541362794,Occidental
DOF010,18.514098565269265,-7.469972414599357,Occidental
DOF011,1.5163333241476806,6.496961312392136,Occidental
DOF012,23.254932556395413,6.231454283069746,Occidental
DOF013,5.603091008355534,-4.038300215676192,Occidental
DOF014,5.729713473585368,-3.9115315341214094,Occidental
DOM001,3.5519623450673734,-8.747380512161968,Occidental
DOM003,3.065383531807103,15.40025729667547,Occidental
DOM005,20.26437518990587,0.37031658464474315,Occidental
DOM012,-0.23437406687065732,9.663572204688453,Occidental
DOM013,0.5365601236571269,-9.8101746132049,Occidental
DOM016,8.575931939663622,-3.3165411986477897,Occidental
DOM017,3.0696315409700556,-6.292040625709899,Occidental
DOM019,-9.024678566466047,-9.987968354501376,Occidental
DOM020,-0.8040338340978526,-3.93379014592042,Occidental
DOM022,19.84213295126991,2.005103464525212,Occidental
DOM023,1.5640897691802103,2.099405841894197,Occidental
DOM024,-1.3286025583370158,-7.893219056259988,Occidental
DOM025,0.6548507339913154,-9.469089370500857,Occidental
DOM026,10.263757454487092,-0.3450185217622055,Occidental
T2D-001,8.322902485068449,-5.96270932829776,Occidental
T2D-002,17.45352460524674,0.08646810252993564,Occidental
T2D-004,14.121142261347774,5.316462115743703,Occidental
T2D-007,8.32235822358486,4.344796328900871,Occidental
T2D-008,-9.34707277367372,-10.63724499476141,Occidental
T2D-009,8.604850997402917,3.1882030011020133,Occidental
T2D-010,10.433089997735523,-4.830253807330453,Occidental
T2D-011,5.507742445461254,-2.5194809059593792,Occidental
T2D-013,4.606768838298839,-9.353779550207474,Occidental
T2D-014,26.000569385916336,10.946988710188055,Occidental
T2D-015,-3.7000750269938063,-6.677980259157409,Occidental
T2D-017,6.540086380464345,4.972056091235276,Occidental
T2D-018,-1.6199347803216284,-1.1989159650422172,Occidental
T2D-019,25.764067001219907,-7.461576560755847,Occidental
T2D-020,30.698205553305744,20.46132524976017,Occidental
T2D-021,6.778274841728242,-2.4996523094346967,Occidental
T2D-022,18.123686340193608,1.214601337362046,Occidental
T2D-023,0.7924368013873195,6.981030400999344,Occidental
T2D-024,-18.942309574041502,13.727651332026086,Occidental
T2D-025,1.0807818431307012,-4.057018284673071,Occidental
T2D-028,14.33692627344648,2.6978397491261004,Occidental
T2D-030,3.734897229178012,-6.2564323317581225,Occidental
T2D-031,23.27069036389831,-8.781491697674504,Occidental
T2D-039,-0.7737977904146014,4.99933565695335,Occidental
T2D-040,1.0563374341949245,5.546473744444729,Occidental
T2D-041,-3.8176537196496483,-0.6455293384152432,Occidental
T2D-043,-5.37742903284771,-8.440360960794315,Occidental
T2D-044,19.579746295414857,-0.39327134637633865,Occidental
T2D-045,20.08368213151806,-7.7476014267497755,Occidental
T2D-046,3.067272990588834,-8.493301782382275,Occidental
T2D-048,16.646307149776817,1.3819050509026374,Occidental
T2D-049,-3.6753680048583153,-9.720930921263697,Occidental
T2D-051,-2.470454231602897,-13.525286647338188,Occidental
T2D-053,2.346085866028198,4.032238353601724,Occidental
T2D-055,8.235784155652501,-7.815495160143162,Occidental
T2D-056,2.5365874740053123,-6.317660870298888,Occidental
T2D-058,11.813956687644534,7.3786223853041,Occidental
T2D-059,-3.8893073395572717,-7.52150295716361,Occidental
T2D-060,24.040010126813435,-7.13795028533115,Occidental
T2D-062,-0.9807720077708524,-9.32464575572287,Occidental
T2D-063,13.87625180721611,-2.5688100287804483,Occidental
T2D-064,-8.83214187611551,-2.957463881841833,Occidental
T2D-065,19.17785003045993,-8.658240885106615,Occidental
T2D-066,5.915206080007459,-6.07484219895735,Occidental
T2D-068,19.752285256149516,-9.55884090150646,Occidental
T2D-069,-2.3395011555016882,-0.002827627527483223,Occidental
T2D-071,14.468201850872795,11.377678956694268,Occidental
T2D-072,-0.005374707837589199,-6.889049236839862,Occidental
T2D-073,-8.141257952274849,8.515972312360319,Occidental
T2D-074,23.91705386629586,-2.1548090302037126,Occidental
T2D-076,15.981856493175084,-13.594989148307306,Occidental
T2D-077,-0.8637862194636217,-3.8215272333003787,Occidental
T2D-079,8.85310418484299,-4.703086748298699,Occidental
T2D-080,7.587914572492686,-9.960269629551611,Occidental
T2D-081,14.368132494465923,-0.5912152174797969,Occidental
T2D-082,-14.201271658848782,4.827539411395143,Occidental
T2D-083,28.872412326454306,-6.4435367951927995,Occidental
T2D-084,-0.4671262455507392,-9.118378140614997,Occidental
T2D-085,-17.07438828911685,-5.090144154037104,Occidental
T2D-086,-0.37743601497351165,18.48697955477328,Occidental
T2D-087,28.207091881811767,-0.1706289091040274,Occidental
T2D-089,16.276191179168727,-5.033078241362419,Occidental
T2D-091,11.677815939374952,-12.33631203985247,Occidental
T2D-093,-0.7596687244109877,-3.751425484038953,Occidental
T2D-094,-6.608930033715794,-1.6753001012710245,Occidental
T2D-095,-2.85210462503815,-8.75236023078687,Occidental
T2D-096,-7.097110312129374,16.58519160314988,Occidental
T2D-097,3.6807549451087596,2.4524983319422518,Occidental
T2D-098,8.33656061473365,9.317464450439989,Occidental
T2D-099,-3.861423214942411,-6.438498357057125,Occidental
T2D-100,19.2214457162832,-1.7998015350290837,Occidental
T2D-101,20.864906750676866,10.7195360665181,Occidental
T2D-102,25.95024239759997,1.5996824231752935,Occidental
T2D-103,12.316698652768494,-2.0937094606925077,Occidental
T2D-105,-2.0275165547549445,20.55163967622747,Occidental
T2D-106,-1.275182964633668,-6.018058257141306,Occidental
T2D-107,15.849313385514536,-8.081207501364648,Occidental
S158,-9.1900373682636,-12.87052207631038,Occidental
S205,8.280369172505324,-5.885095208254158,Occidental
S235,1.7083442133060203,-6.461500604181601,Occidental
S244,6.986847440228686,-3.390945212049558,Occidental
S248,-7.171813931134544,6.831906804854075,Occidental
S258,-3.2579173915240034,-6.70191488199809,Occidental
S263,-3.9675085707253714,-10.291048832574571,Occidental
S286,-16.38923064512363,-7.018100928371713,Occidental
S297,-17.96819492264042,-0.735667565003145,Occidental
S334,-7.053924033636676,-2.1261746954608656,Occidental
S344,4.026466737179443,-12.932246292491023,Occidental
S353,-18.20118064606937,7.669766539020777,Occidental
S370,1.6559886666766115,-5.024225063963244,Occidental
S378,-16.87018980084648,10.948461594834441,Occidental
S380,-18.712416405928458,3.867927370480653,Occidental
S389,-5.487946964357608,-0.42855362939589625,Occidental
S398,-1.4676776386749921,-9.457724597957132,Occidental
S421,-2.496213928143586,-7.692944552016415,Occidental
S422,-12.229842698159992,0.30845559588765603,Occidental
S434,0.9871920269163432,-11.019202441625637,Occidental
S436,-19.834584623914328,-7.548529122687307,Occidental
S439,16.463643674274564,-13.853188411239998,Occidental
S446,-15.418688501276957,3.795213636371539,Occidental
S458,-17.35296413585921,-0.8796091832799524,Occidental
S462,-17.504850841048402,-3.5660890116507202,Occidental
S468,-8.914761034290713,23.75456822871607,Occidental
S470,-15.885670954883096,0.33886973710782975,Occidental
S475,-16.80255348458503,0.9495499766538797,Occidental
S476,-11.098651831723071,-0.5524628848731501,Occidental
S478,-12.085189328560883,-4.860503385834154,Occidental
S483,-5.2460357996052345,-5.298842928080453,Occidental
S484,-3.4692395122190227,-2.003552489808153,Occidental
S495,-8.749128349762117,-2.4095118298349467,Occidental
S497,-16.42788330257416,2.3799450448813664,Occidental
S517,-16.1830081261329,7.973712784270518,Occidental
S524,-13.198344073881906,-4.582481665145202,Occidental
S526,-4.976897548546084,-7.374444198212294,Occidental
S529,-0.458260531812666,-1.5307359393676228,Occidental
S530,-12.311395170748881,7.2962175762083925,Occidental
S536,-3.5316469107499824,-1.7955569762160826,Occidental
S543,-13.294577174876544,-3.0877974562317982,Occidental
S550,14.19063492532046,-3.9301142132586966,Occidental
S551,-2.8532959787579273,-6.730951636827336,Occidental
S552,-14.693388853556513,-2.823253397160074,Occidental
S561,11.521181811719952,-13.818371397771905,Occidental
S563,-9.143225344393361,-3.432352549635886,Occidental
S577,-12.168485541360333,0.30506000968183855,Occidental
S587,-20.94608102105793,8.512213712490073,Occidental
S589,-4.223071090403227,-0.4268940969027675,Occidental
S591,-13.130042389582709,-10.775661569617121,Occidental
S598,-17.36158167089655,-3.225079929489195,Occidental
S602,-6.747778671958535,-12.072062786352053,Occidental
S604,19.070982433281145,-0.06744926735959123,Occidental
CSM5FZ3N_P,15.767590883687376,-6.355707440834572,Occidental
CSM5FZ3T_P,13.394060489344819,0.6522905049644745,Occidental
CSM5MCVB_P,7.63756658351923,1.1296497169988182,Occidental
CSM5MCU4_P,11.558882244716978,-6.49645956282965,Occidental
CSM5MCWA_P,9.459032173263047,0.97213823851874,Occidental
CSM5MCWK_P,-0.03719646583294356,-7.219368184382502,Occidental
CSM5MCXF_P,3.0158963127180005,-2.4762320100228488,Occidental
CSM67U9V_P,-1.6567650108288596,-6.6876440777201624,Occidental
CSM67U9X_P,-2.965240766320374,-6.314341112489479,Occidental
CSM67UAI_P,22.619880367960228,7.434630729653169,Occidental
CSM79HHO,-11.11976366092345,-7.512230029955844,Occidental
CSM79HH2_P,2.768831024134337,-12.460356340921948,Occidental
CSM79HG7_P,-8.018001228171688,-9.286566440791674,Occidental
CSM79HHW,18.98178019492474,-4.115250309386265,Occidental
CSM79HKX,1.7112981063209798,-1.9761166581686558,Occidental
CSM79HJI_P,2.9093589949266754,-6.220940710911097,Occidental
CSM79HNY_P,-2.9065632719437104,-4.174922640036441,Occidental
CSM7KOQP_P,14.542842699118342,13.748453412691259,Occidental
CSM7KOTO,6.604286139331567,-2.4094264442752964,Occidental
ESM5MEDZ_P,8.983714912094277,6.427904849949751,Occidental
ESM5GEYX_P,-8.984213978944858,1.1980179487157763,Occidental
ESM5GEYY_P,14.562321157256799,6.236668688250738,Occidental
ESM5MEDN,2.6395648865349495,-7.815393549086752,Occidental
ESM5MEB9_P,1.4676542680239475,11.852610825887389,Occidental
ESM7F5AE_P,-2.177313930273341,-5.001213728040489,Occidental
ESM718U9_P,14.51663881709131,-1.6264252640308507,Occidental
HSM5FZBQ_P,14.500310683933034,7.614060966224171,Occidental
HSM5MD4U_P,22.372586950620697,0.7698037080848934,Occidental
HSM5MD4B_P,11.690840258846402,13.462637515408073,Occidental
HSM5MD7Z_P,4.43224145686211,-4.640599899807813,Occidental
HSM5MD8J_P,12.291959231255046,-6.0990757258543775,Occidental
HSM5MD8F_P,10.805638030646751,-5.967552893247874,Occidental
HSM5MD3L_P,4.137513189754649,-8.027390234607061,Occidental
HSM5MD5X_P,5.485627584803333,5.849445515170267,Occidental
HSM6XRQB_P,13.901179591967203,-6.0208646239193255,Occidental
HSM6XRR3,7.827897812649636,-5.212977213223419,Occidental
HSM67VID,-5.025487444542785,5.275554247031358,Occidental
HSM7CYWS_P,-4.974120215607337,-5.2889086433926,Occidental
HSM7CZ2V_P,2.06207527524019,-5.722850681668743,Occidental
HSM7J4Q1,1.1893383910408168,-5.748414501120542,Occidental
HSM7J4J7,11.126120728898625,-4.1426004004167565,Occidental
HSM7J4LP,12.57885795056718,10.348855513567086,Occidental
HSMA33IE,5.265466707480638,-10.751143503371576,Occidental
MSM5LLDI,8.480627707348196,-7.082859690765223,Occidental
MSM5FZ9N_P,26.902197912207953,11.263041975885159,Occidental
MSM5FZ9X_P,16.572994512073333,3.829521296353483,Occidental
MSM5LLHR_P,-3.9368771253879213,-9.140402727767409,Occidental
MSM5LLIC_P,-5.561007703557644,-10.177294270041408,Occidental
MSM5LLIS_P,-4.236965008043736,5.685503237662107,Occidental
MSM5LLFG_P,7.219188632159378,-10.738368500213593,Occidental
MSM5LLF2_P,19.000876104681062,13.374687355162248,Occidental
MSM6J2RG_P,12.42368124566291,-2.5540501429324847,Occidental
MSM79HBX_P,2.6477219531467417,-4.679983947728243,Occidental
MSM9VZLX_P,4.087680111500557,-3.349357763742213,Occidental
MSM9VZM4_P,4.331059813673014,1.140266860454985,Occidental
MSM9VZJJ_P,10.187458126936663,-9.868083018994533,Occidental
PSM6XBQM_P,5.536025102691335,6.990863515821096,Occidental
PSM6XBRK_TR,-0.9414337949397602,-1.8481857930369303,Occidental
PSM6XBRM_P,0.18564974143314572,0.4372293566522023,Occidental
PSM6XBVY_P,10.966491365962066,-9.47790978117104,Occidental
PSM7J1BJ,25.63755525127645,18.05536438372677,Occidental
PSM7J1B3_P,1.9623602567953835,2.9081679401294327,Occidental
PSM7J13I,7.824736637495637,-9.299718003144193,Occidental
PSM7J4EF,0.6117141593930935,1.430266574740676,Occidental
wHAXPI032581-18,-12.547564926489965,-0.7223550245036074,Occidental
wHAXPI032582-19,8.981856161481348,2.281746968235554,Occidental
wHAXPI032595-39,11.447478785627943,5.089724615099127,Occidental
wHAXPI032596-40,-5.199799774021304,0.6877862168378899,Occidental
wHAXPI032597-41,-10.696312775520706,-4.117751983195382,Occidental
wHAXPI032598-42,-8.476009131401394,5.689919840769487,Occidental
wHAXPI032599-45,-3.0498091699441456,5.481538868879416,Occidental
wHAXPI032600-47,-13.479357030625941,-1.2863768283872492,Occidental
